id,PW_bemerkung_extern,PW_Abbildung,project_id
16146,"Illustrations :
- Vassily Kandinsky, Improvisation, 1912.
- Paul Klee, Sentier de fleurs, 1913.
- Jean Arp, Visage, 1913, bois sculpté.",-1,14
16147,"Article publié dans la rubrique ""Les expositions"".

Illustrations :
- Paul Klee, Composition, photographie Cauvin.",-1,14
16148,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Fred Thieler.",-1,14
16149,"Illustrations : 
- François Stahly, sculpture. Galerie Paul Facchetti, Photo Facchetti.",-1,14
16150,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Vassily Kandinsky, Raies fraîches, 1930, photographie, Galerie Maeght.",-1,14
16151,"Illustrations : 
- Ernst Wilhelm Nay dessinant directement sur la pellicule du film ""Une mélodie, cinq peintres"".",-1,14
16153,,-1,14
16154,"Illustrations : 
- Moholy-Nagy ; Eggeling ; Max Bill ; Kandinsky ; Arp.",-1,14
16155,"Illustrations : 
Arp ; Kandinsky ; Klee.",-1,14
16156,"Illustrations : 
- Jean Leppien, Portrait, photographie. 
- Jean Leppien, peinture, 1949.
- Jean Leppien, peinture, 1953.
- Jean Leppien, peinture, 1953.",-1,14
16158,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Willi Baumeister, Montaru 6, 1953. Musée de Mannheim.",-1,14
16161,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Hans Hartung, peinture.",-1,14
16162,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Vue d'une des salles de l'Exposition de Sarrebruck.",-1,14
16163,"Illustrations : 
- Hartung peignant, photographie. Légende : ""le détail révèle déjà assez bien la précision dont nous parlons dans notre texte"" ""la préparation des couleurs"".",-1,14
16164,"Illustrations :
- Jean Arp, Construction élémentaire, selon les lois du hasard, 1916. Collection Hagenbach.
- Sophie Taeuber-Arp et Jean Arp, Vertical horizontal à éléments d'objets, 1919. Photo Ina Bandy.",-1,14
16165,"Illustrations : 
- Carte postale éditée à l'occasion de l'exposition Max Ernst, en mai 1935. Cahiers d'art à Paris.
- Max Ernst, Le massacre des innocents, 1920, Collections privées.
- Grosz-Heartfield, Dada.merika, 1919, Photo Colomb-Gérard.
- Max Ernst, Paysage glacière, Espèces de rochers du corps féminin, 1920.
- Kurt Schwitters, Formes dans l'espace, 1920, Collection Berggruen.
- Raoul Hausmann et Anna Hoech devant leurs collages à l'exposition Dada à Berlin, à la galerie Burchard, en juillet-août 1920.
- Kurt Schwitters, Collage, 1926, Collection Berggruen.
- Portrait de Kurt Schwitters, Collection Berggruen.
- Kurt Schwitters, Hey Valentine, 1947, Sidney Janis Galerie, Photo Baker.",-1,14
16166,"Illustrations : 
- Laszlo Moholy-Nagy, Collage, 1922, Photo Lucia Moholy.
- Laszlo Moholy-Nagy, Collage, 1920.
- E. Bergmann-Michel, Portrait de rayons, 1923.
- Robert Michel, Fonction de serrure, 1924-25.
- H. Bayer, Le cinq, 1923.
- Vordemberge-Gildewart, Construction avec Wall-Street, 1924.
- Vordemberge-Gildewart, Photo-montage, 1928.
- Vordemberge-Gildewart, Collage, 1947.
- Henri Nouveau, Belle dame ou quoi, 1927.
- Henri Nouveau, Collage, 1929.",-1,14
16167,,-1,14
16168,"Illustrations : 
- Hans Richter, Rouleau Stalingrad, 1943-44.",-1,14
16169,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Otto Freundlich, peinture. Photo P. Lemaire. 
- Otto Freundlich, sculpture. Photo A. Garcin.",-1,14
16171,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Max Ernst, Fille et hibou dans la forêt ensoleillée, 1954.",-1,14
16173,"Illustrations : 
- Plâtres dans l'atelier de Jean Arp, légende : ""Ce morceau de plâtre, ramassé dans l'atelier, va donner naissance à un nouveau développement plastique. La patiente recherche d'un assemblage. Le découpage des maquettes.""",-1,14
16175,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Jean Arp, Fourchette et plastron, relief, collection F. Graindorge, photographie Jacoby. 
- Max Ernst, Forêt et Soleil, 1926, photographie A.F.I. 
- Hans Uhlmann, Vögel, 1951, photographie Gnilka.",-1,14
16176,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- La salle des peintres parisiens à l'exposition : Peintures de Vasarely, Mortensen, Dewasne.
- Fassbender, Sisyphe, 1952, peinture, collection particulière. Photos Johanna Schmitz-Fabri.",-1,14
16177,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Vassily Kandinsky, tapisseries.
- André Bloc, sculpture.",-1,14
16181,"Article publié dans la rubrique ""Les expositions"".

Illustrations :
- Theodor Werner, peinture murale (section allemande).",-1,14
16182,"Illustrations : 
- Jean Arp, Figure, 1912, 1913, Photo Dietrich Widmer.
- Buchheister, Tableau [?] noir, 1931.
- Vordemberge-Gildewart, Composition.
- Jean Arp, Relief en marbre, 1943.
- Laszlo Moholy-Nagy, Construction en celluloïd, 1930.",-1,14
16183,"Article publié dans la rubrique ""Les expositions"".",-1,14
16184,"Illustrations : 
- Otto Freundlich, peinture, 1925. Photo Delbo.",-1,14
16185,"Illustrations : 
--- Blaue Reiter
- Jawlensky, Resi, Vers 1920. Collection Dr. Werner Rusche.
- August Macke, Vitrine, 1912. Collection Dr. Werner Rusche.
- Vassily Kandinsky, Courbe noire, 1912.
- Franz Marc, Formes luttantes, 1914, inachevé.
- Gabriele Münter, L'homme au fauteuil, 1913, portrait de Paul Klee. Photo Sigfrid Bühring.
- Campendonck, Chevreuils dans la forêt, 1917. Collection Dr. Werner Rusche.
- Paul Klee, Fenêtres, 1919. Photo Cauvin.

--- Bauhaus
- Paul Klee, Peinture, 1925, Collection Dr. Werner Rusche.
- Georg Muche, Plantes dans l'orage, 1922.
- Vassily Kandinsky, Rose aigu tranquille, 1924. Collection Dr. Werner Rusche.
- Joseph Albers, Construction ouverte, peinture sur verre.
- Lyonel Feininger, Erfurt, 1927. Collection Dr. Werner Rusche. 
- Oskar Schlemmer, Quatorze personnes groupées dans une architecture imaginaire, 1930, technique mixte. Photo Felbermeyer.
- Herbert Bayer, Murmure, 1931.
- Laszlo Moholy-Nagy, Construction, Rho 57, 1938. Photo Eidenbenz.",-1,14
16190,"Illustrations : 
- Oskar Schlemmer, Décor de La Main heureuse de Schoenberg, Berlin 1930.
- Laszlo Moholy-Nagy, Décor des Contes d'Hoffmann. Photo Lucia Moholy-Nagy.",-1,14
16191,"Article publié dans la rubrique ""Les expositions"".

Illustrations :
- Wendt, peinture, 1955. Photo Hervochon.",-1,14
16192,,-1,14
16194,"Article publié dans la rubrique ""Les expositions"".

Illustrations :
- Gerhard Hoehme, peinture, 1955.",-1,14
16195,"Illustrations : 
- Karl Hartung, sculpture. Photo Guilka.
- Emil Schumacher, peinture, 1916.
- Georg Muche, peinture, 1916.",-1,14
16196,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Jean Deyrolle, Geneviève, peinture, 1951.",-1,14
16200,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Wols, Manhattan, 1947. Collection Baron Jean Le Menil.",-1,14
16201,"Illustrations : 
- Sonderborg, Peinture 19-7-55, 16h 05 - 18h. 32. Photo Niedenhein.",-1,14
16202,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Hans Hartung, Peinture T 55-23, 162x120 cm, Galerie de France.",-1,14
16203,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Max Ernst, Notre vie quotidienne, 1925, dessin, 26,5 x 20 cm. Berggruen et Cie.",-1,14
16204,"Article publié dans la rubrique ""Les expositions"".",-1,14
16206,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Schultze, peinture.",-1,14
16208,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Kurt Schwitters, Composition, 1920.",-1,14
16209,"Article publié dans la rubrique ""Les expositions"".",-1,14
16214,"Illustrations : 
- Wols, gouache, 1940. Collection Samy Chalom. 
- Wols, Portrait, 1944. Photo H.P. Roché. 
- Wols, Sanglier fou, 1943, aquarelle. Collection H.P. Roché, galerie Claude Bernard. 
- Wols, Phallicités, 1943, aquarelle. Collection H.P. Roché, galerie Claude Bernard. 
- Wols, Composition, peinture. Fototeca A.S.A.C. Biennale. 
- Wols, Dos de femme, 1944. Collection H.P. Roché, galerie Claude Bernard. 
- Wols, Composition. 
- Ucello, peinture,  1946-47. Fototeca A.S.A.C. Biennale. 
- Wols, peinture, 1947. Fototeca A.S.A.C. Biennale.
- Wols, Crâne de poète, 1945. Collection H.P. Roché, galerie Claude Bernard. 
- Wols, Composition, 1949, peinture, Fototeca A.S.A.C. Biennale.",-1,14
16215,,-1,14
16218,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Hans Hartung, pastel, Galerie de France.",-1,14
16219,"Illustrations : 
- Sonderborg, 28.8. 57 - 0.7 1.06h, tempera, 108 x 70 cm. Galerie Van de Loo, Munich. 
- Sonderborg, Portrait Sonderborg, 12.2.58 - 16h 53 - 23h 09, 108 x 70 cm. Collection John Lefebvre, Paris.
- Sonderborg, 14.2.57 - 18h26 - 19h57', tempera, 52 x 67 cm.",-1,14
16222,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Hans Arp, figure sans nom, bronze, hauteur 50 cm. Galerie Denise René, photo Ehrmann.",-1,14
16226,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- De gauche à droite : Dahmen, Werden, Manton (détail).",-1,14
16228,"Illustration : 
- Stahly, sculpture, 1955. Photo Facchetti.
- Norbert Kricke, sculpture. Galerie Iris Clert.",-1,14
16231,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Jean Arp, collage de gravures déchirées, 1943, Grasse, photo Bandy.",-1,14
16232,"Article publié dans la rubrique ""Informations"".",-1,14
16233,"Illustrations : 
- Hans Reichel, Portrait, photo Luc Joubert.
- Hans Reichel, aquarelle, 1928.
- Hans Reichel, aquarelle, 1953, photo Rogi-André. 
- Hans Reichel, aquarelle, 1955, Galerie Jeanne Bucher, photo Joubert.",-1,14
16234,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Otto Nebel, Flecke, N 392-1951, 45 x 45 cm.",-1,14
16235,"Illustrations : 
- Dahmen, peinture.",-1,14
16236,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Francis Bott, peinture, 1955, Salon 'Comparaisons', Photo Rogi.",-1,14
16237,"Article publié dans la rubrique ""Les expositions"".

Illustration: 
- Klee, Lote, 1925, 20 x 31 cm. Archives Félix Klee, Berne.",-1,14
16238,"Article publié dans la rubrique ""Les expositions"".",-1,14
16239,"Article publié dans la rubrique ""Les expositions"".",-1,14
16240,"Illustrations : 
- Jawlensky, Gelbe Kirche, Variation, 1916, 38 x 26 cm.
- Jawlensky, Poésie des Morgens, 1931, 43 x 33 cm. 
- Jawlensky, Méditation IV, 1937, 25 x 18 cm.",-1,14
16241,"Article publié dans la rubrique ""Les expositions"".

Illustrations :
- Max Ernst.",-1,14
16244,"Illustrations : 
- Herta Wescher et Chadwick à la Biennale de Venise, photographie Maria Netter, Bâle.",-1,14
16245,"Illustrations : 
- Hans Hartung, dessin, 1921.
- Hans Hartung, dessin, 1922.
- Hans Hartung, dessin, 1922.
- Hans Hartung, dessin, 1923.
- Hans Hartung, dessin, 1922.
- Hans Hartung, dessin, 1925.
- Hans Hartung, dessin, 1934.
- Hans Hartung, dessin, 1927.
- Hans Hartung, dessin, 1936.
- Hans Hartung, dessin, 1938.
- Hans Hartung, pastel, 1947.",-1,14
16246,,-1,14
16249,,-1,14
16250,"Illustrations : 
- Arp, bois gravé, 1920.
- Illustration de l'ouvrage de Tristan Tzara intitulé Cinéma-calendrier du cœur abstrait, juin 1920.
- Arp, Hommage à Rodin, 1938, granit noir, h. 36 cm. Photo Etienne Bertrand Weil.
- Arp, Cypriana 1938 (d'après une maquette de 1931), marbre blanc, h. 43 cm. Coll. particulière, U.S.A., photo Etienne Bertrand Weill. 
- Arp, Cuirasse lunaire, 1938, taille directe, h. 32 cm. Coll. Winston, Birmingham, Michigan, U.S.A. photo Etienne Bertrand Weill. 
- Arp, Lingam, 1937, bronze, h. 17 cm. Photo Etienne Bertrand Weill.
- Arp, eau-forte déchirée. Photo Ina Bandy.
- Arp, Portrait. Photo Denise Colomb.
- Arp, Evocation d'une forme humaine lunaire spectrale, 1950, pierre calcaire rose, h. 84 cm. Musée d'Art Moderne de Rio de Janeiro, photo Etienne Bertrand Weill.
- Arp, Relief méditerranéen, 1941, marbre, 20 x 20 cm, Carnégie Institut, Pittsburgh, U.S.A., photo Etienne Bertrand Weill.
- Arp, Constellation, 195, bronze, 33,5 x 26 cm.
- Orou, 1953, marbre blanc, h. 25 cm. Coll. G. David Thompson, Pittsburgh.
- Arp, Colonne à éléments interchangeables, 1955 (faite avec des éléments de 1938) plâtre, h. 165 cm.",-1,14
16252,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Ackermann, peinture.",-1,14
16261,"Article publié dans la rubrique ""L'actualité"".

Illustrations : 
- Théâtre de Gelsenkirchen, Architecte Werner Ruhnau, Bas-reliefs de Norbert Kricke et d'Yves Klein.",-1,14
16262,"Illustrations : 
- Ludwig Kirchner, Potsdamer Platz, huile sur toile, 1913. 
- Willi Baumeister, Safer 5, 1953, 65 x 54 cm,",-1,14
16264,"Article publié dans la rubrique ""Les expositions"".",-1,14
16265,"Illustrations :
- Max Ernst, eau-forte.
- Hans Hartung, eau-forte.
- Vassily Kandinsky, bois gravé.
- Paul Klee, eau-forte. 
- Hans Arp, bois gravé.",-1,14
16270,"Article publié dans la rubrique ""Les expositions"".

Illustrations : 
- Willi Baumeister, Cosmique, 1951.",-1,14
16287,"Illustrations : 
- Wendt, peinture, 1951, photo Herrochon. 
- Davring, peinture, photo Longet. 
- Hans Hartung, peinture, 1952. 
- Fancis Bott, peinture, 1953, photo Ic. 
- Greta Sauer, peinture, 1952. 
- Kalinowski, composition, 1952, photo David.
- Fleischmann, composition, 1952. 
- Jeanne Kosnick-Kloss, composition, 1942.",-1,14
16288,"Illustrations : 
- Paul Klee, Le grand Dôme, 1927, dessin à la plume, 27 x 30 cm. Collection Mme Paul Klee, Berne.
- Paul Klee, Devant et derrière le pont, 1928, dessin à la plume, 38 x 47 cm. Collection Mme Paul Klee, Berne.
- Paul Klee, La sœur de l'artiste, 1903, peinture, 27 x 30 cm. Collection Mlle Mathilde Klee, Berne. 
- Paul Klee, Jeune fille sur un arbre, 1903, gravure sur zinc, 23 x 29 cm. Collection Mme Paul Klee, Berne. 
- Paul Klee, Tête menaçante,  1905, gravure, 18 x 13 cm. Collection Mme Paul Klee, Berne. 
- Paul Klee, La Niesen, Montagne près de Berne, 1915, aquarelle, 17,5 x 26 cm. Collection Mme Paul Klee, Berne.",-1,14
16289,"Illustrations : 
- Paul Klee, La fenêtre dans le jardin, 1918, gouache.
- Paul Klee, Flore dans un vieux jardin, 1919, gouache. Collection Mme Paul Klee, Berne.",-1,14
16290," Illustrations : 
- Paul Klee, La fête des Asters, 1921, peinture.
- Paul Klee, Lieu désemparé, 1922, aquarelle.
- Paul Klee, Sécheresse et fraicheur au jardin, 1921, aquarelle.
- Paul Klee, Vent de feu, 1922, peinture.
- Paul Klee, Liés aux étoiles, 1923, aquarelle.",-1,14
16291,"Illustrations : 
- Paul Klee, Monument funéraire tripartite, 1923, aquarelle.
- Paul Klee, Le mont du chat sacré, 1923, aquarelle.",-1,14
16292,"Illustrations : 
- Paul Klee, Jardin Romantique, 1927, aquarelle.
- Paul Klee, L'esprit du vin et du jeu, 1927.",-1,14
16293,"Illustrations : 
- Paul Klee, Repas varié, 1928.",-1,14
16294,,-1,14
16295,"Illustrations : 
- Paul Klee, Repas varié, 1928.",-1,14
16296,"Illustrations :
- Paul Klee, Le fantôme d'une lettre, 1937, aquarelle.
- Paul Klee, Par dessus et à travers le paysage, 1937, pastel et gouache.",-1,14
16297,  Illustrations : 16 toiles de 1900-1910.,-1,14
16299,"Illustrations : 
- 10 vues des salles d'expositions.",-1,14
16300,"Article publié dans la rubrique ""Exposition"".",-1,14
16301,"Illustrations : 
- Theodor Werner, L'oiseau Bleu, 1941, gouache.
- Theodor Werner, Scherzo, 1944, gouache.
- Theodor Werner, Vase de fleur, 1946, gouache.
- Theodor Werner, Chimères, 1946, gouache.
- Theodor Werner, Feuilles et fruits,1946, gouache.
- Theodor Werner, Marionnette, 1946, gouache.
- Theodor Werner, Rasellti, 1946, gouache.
- Theodor Werner, Miracle de Fleurs, 1946-1947, gouache.
- Theodor Werner, Dessin, 1943.
- Theodor Werner, Deux masques, 1944, gouache.",-1,14
16302,"Illustrations : 
- Hans Hartung, Composition, 1948, peinture.
- Hans Hartung, Composition, 1949, peinture. 
- Hans Hartung, Composition, 1949, peinture.
- Hans Hartung, Composition, 1948, peinture.
- Hans Hartung, Composition (Souvenir de son emprisonnement en Espagne), 1947, peinture.",-1,14
16304,"Article publié dans la rubrique ""Exposition"".

Bibliographie : 
- Christian Zervos, ""Will Baumeister"", Cahiers d'art, n°1, 1927, p. 6.
- Catalogue d'exposition, Willi Baumeister et la France, Musée d'Unterlinden, Colmar, Editions RMN, 1999 .

Illustrations :
- Willi Baumeister, Gilgamesh et Enkidou, 1948, peinture.
- Willi Baumeister, Deux époques, 1947-1948, peinture.
- Willi Baumeister, Dieu planant, 1947-1948, peinture.
- Willi Baumeister, Jeu de boules, 1947, peinture.
- Willi Baumeister, Jour (Fond jaune), 1949, peinture.",-1,14
16309,"Illustrations : 
- Hans Hartung, 9 peintures sans titre, Galerie Louis Carré.",-1,14
16310,"Illustrations :
- Ernst Wilhelm Nay, Tête de femme, 1946.
- Ernst Wilhelm Nay, Les deux sages, 1947.
- Ernst Wilhelm Nay, Angelica, 1946.",-1,14
16311,"Illustrations :
- Fritz Winter, La tâche jaune, 1951, collection Karl Stroeher.
- Theodor Werner, Tâches irradiantes, 1952, collection Karl Stroeher.",-1,14
16315,"Article publié dans la rubrique ""Dossier"".",-1,14
16325,"Illustrations : 
- Paul Klee, L'esprit du vin et du feu.",-1,14
16329,"Illustrations : 
- Kandinsky, Ambiguité. Collection privée, Paris.
- Jean Arp, Concrétion humaine sur coupe. Photo Marc Vaux.",-1,14
16333,"Illustrations :
- Crucifix provenant de l'église Saint-Marie au Capitole de Cologne.",-1,14
16335,"Article publié dans la rubrique ""L'art à l'étranger"".

 Illustrations :
- Jean Arp, Sculpture concrète (pierre calcaire). Collection M. Hagenback.
- Camille Bryen, Structure imaginaire. Ccollection M. Hagenback.",-1,14
16340,"Article publié dans la rubrique ""L'art à l’étranger"".

Illustrations :  
- Georges Grosz, Paysage au poisson. Photo Carl Näher.
- Max Beckmann, La Loge. Photo Carl Näher.
- Wilhelm Lembruck, Buste de femme. Photo Carl Näher.
- Ernst Barlach, Le chanteur. Photo Carl Näher. 
- Franz Marc, La naissance du cheval. Photo Carl Näher.",-1,14
16343,"Illustrations :
- Houdon, La Baigneuse, musée du Jeu de Paume. N.B. : L'illustration est accompagnée de la légende suivante : ""Exposition organisée par Goering avec les œuvres prises aux collections israëlites. La Baigneuse de Houdon qui est au centre a été emportée par lui.""",-1,14
16348,"Article publié dans la rubrique ""Toutes les expositions"".

Illustrations : 
- Paul Klee, Portrait, 1927.",-1,14
16354,,-1,14
16355,"Illustrations :
- Oskar Kokoschka, Tempête. 
- Max Ernst, Le baiser.",-1,14
16360,,-1,14
16370,"Illustrations : 
- Paul Sérusier, Frise décorative.
- Wassily Kandinsky, dessin.",-1,14
16373,"Article publié dans la rubrique ""Les Arts"".

Illustrations :
- Hans Hartung, dessin, 1948.",-1,14
16376,"Illustrations :
- Hans Reichel, aquarelle.",-1,14
16382,"Illustrations : 
- Kandinsky, esquisse.",-1,14
16383,"Illustrations : 
- Kandinsky, tableau (détail).",-1,14
16387,"Illustrations : 
- Paul Klee, Dessin abstrait, 1914, 145 x 12 cm.
- Photographie inédite de Maria et Franz Marc, Bernhard Köhler, Heinrich Campendonc, Webern et Kandinsky Paul Klee, Ludwigstrasse. Munich, 11 x 20 cm.
- Paul Klee, Schwabing, 1911, dessin à l'encre.
- Franz Marc, Tyrol, 1913, 130 x 200 cm.
- August Macke, Femme dans un parc, 1914, 98,5 x 59,5 cm.
- Kandinsky, Village sous la pluie, 1912, 70 x 77,5 cm.
- Kandinsky, Etude pour l'Improvisation 8, 96 x 69,5 cm.
- Kandinsky, L'Arc Noir, 1912, 188 x198 cm, panneau faisant partie d'une série de quatre commandés par un collectionneur américain en 1914, 166,5 x 82 cm.",-1,14
16388,"Illustrations : 
- Paul Klee, Chemins principaux et chemins secondaires, 1929, 83 x 67 cm. Musée Wallraf-Richartz, Cologne.
- Ludwig Kirchner, Cinq femmes dans la rue, 1913, 120 x 90 cm. Musée Wallraf-Richartz, Cologne. 
- Kurt Schwitters, Siegbild, collage et montage sur carton, 1925, 36 x 27,7 cm. Collection Kornfeld, Berne.
- Vassily Kandinsky, Dans le bleu, huile sur toile, 1925, 80 x 110 cm. Collection Urvater, Bruxelles.",-1,14
16389,"Illustrations : 
- Max Ernst, Arizona,1955-1956, 24x33 cm. Collection particulière, Angleterre.",-1,14
16390,"Illustrations : 
- Wols, Composition, peinture.
- Wassily Kandinsky, Improvisation n°19, 1911, peinture.",-1,14
16391,"Illustrations : 
- Paul Klee, La ville entière, 1935, 54 x 65 cm. Collection particulière.
- Paul Klee, Cimetière d'oiseaux, 1953, 92 x 65 cm.
- Paul Klee, Forêt et oiseaux, 1929, 79 x 63 cm. Musée d'art moderne, New York.  
- Paul Klee, La Guerre des deux roses, 1956, 27 x 35 cm.  
- Paul Klee, Oiseaux et océans, 1955, 133 x 151 cm.
- Paul Klee, Une des planches de ""La Femme 100 têtes"", roman en collages, 1929.
- Paul Klee, Le Cavalier Polonais, 1955, 116 x 89 cm. Collection particulière.",-1,14
16392,"Illustrations : 
- Philipp-Otto Runge, Les Enfants dans le jardin, 1805. Musée de Hambourg.
- Moritz von Schwind, une des aquarelles illustrant Les Sept Corbeaux. Musée de Stuttgart. 
- Caspar David Friedrich, Paysage de Montagne. Schloss Museum, Berlin. 
- Caspar David Friedrich, Naufrage de l'Espoir dans les glaces, 1824, 98 x 128 cm. Musée de Hambourg. 
- Caspar David Friedrich, En contemplant la lune, 1819, 35 x 44 cm. Musée de Dresde. 
- Max Ernst, Forêt et soleil, 1926, 114 x 146 cm. Collection particulière.",-1,14
16393,"Illustrations :
- Raoul Haussmann, collage, 1919.
- Hans Arp, Le Gant, collage.
- Max Ernst, Fatagaga, 1920, collage.
- Max Ernst, La préparation de la colle d'os, collage pour ""Dada au grand air"", tract de 1921.
- Max Ernst, L'enfance apprend dada, 1920, collage. Collection particulière.
- Kurt Schwitters, Sur bleu, 1921, 15 x 12,5 cm. Collection particulière, Paris",-1,14
16399,"Illustrations : 
- Emil Nolde, Homme sous un arbre, 1904, huile, 87x73 cm.
- Emil Nolde, Danseuses aux bougies, 1912, huile, 100x85 cm.
- Emil Nolde, La Vague, 1948, huile, 68x88,5 cm.
- Wassily Kandinsky, 30, 1937, huile, 81x100 cm.
- Wassily Kandinsky, L'Est, 1913, huile, 88x100 cm. 
- Wassily Kandinsky, Paysage à Murnau, 1909, huile, 98x133 cm. 
- Paul Klee, Architecture avec drapeau rouge, 1915, huile, 30x25,5 cm. 
- Paul Klee, Schwebendes, 1950.
- Paul Klee, L'Oiseau de proie, 1938, gouache.",-1,14
16400,"Illustrations :
- Ernst-Ludwig Kirchner, Le Phare, 1912, huile sur toile, 90 x 120 cm.
- Max Beckmann, La Promenade des Anglais à Nice, 1947, huile, 80,5 x 90,4 cm.
- Paul Klee, Ad Parnassum, 1932, huile sur toile, 100 x 126 cm. 
- Lyonel Feininger, Rue de Village dans le Haut-Sallenthin, 1913, huile sur toile, 100,5 x 81 cm.  
- Emil Nolde, Au Café, 1911, huile sur toile, 73 x 89 cm.",-1,14
16401,"Illustrations : 
- Julius Bissier, 2. Okt. 57, 1957, huile.
- Kurt Schwitters, Merzbild 25 A, 1920, collage. Collection particulière, Lysaker.
- Hans Hartung, T 1938-2, 1938, Collection Gonzales, Paris.",-1,14
16406,"Illustrations : 
- Wassily Kandinsky, Tache noire, 1921. Musée de Zurich.
- Paul Klee, Mécanique d'un quartier de ville, dessin.
- Jean Arp, Le Masque, 1918.
- Paul Klee, Le Chat et l'Oiseau, 1928.
- Kurt Schwitters, collage et huile. Collection S.G., Zurich.
- Max Ernst, Figure surréaliste.
- Paul Klee, Intention, 1938.
- Paul Klee, Illustration pour Novalis. Les Pensées, Curt Valentin éditions.",-1,14
16408,"Illustrations :  
- Hans Schwippert, architecte.
- Günter Henning, Brigitte d'Ortschy, aménagement intérieur, photo Sindberg.",-1,14
16409,"Article publié dans la rubrique ""Art d'aujourd'hui"".

Illustrations : 
- Willi Baumeister, Portrait, photo Maywald. 
- Willi Baumeister avec sa fille Christa, photo Hannes Kilian.",-1,14
16411,"Article publié dans la rubrique ""Art photographique"".

Illustrations : 
- Raoul Hausmann, La poursuite, photographie noir et blanc.
- Etienne Bertrand Weill, Cours de danse Janine Solane, photographie noir et blanc.",-1,14
16413,"Article publié dans la rubrique ""Equipement"".

lllustrations : 
- Sept photos noir et blanc de l'intérieur de l'ambassade de France.
- Une photo en couleurs.",-1,14
16414,"Illustrations : 
- Jean Arp et Tristan Tzara à Karnac, 1927, photographie.
- André Breton et Max Ernst, 1930, photographie.
- Max Ernst, Au rendez-vous des amis, 1930, Museum of Modern Art, New York. Photo Soichi Sunami.
- Kandinsky et Klee dans l'attitude du célèbre monument à Goethe et à Schiller, photographie.
- Kandinsky et Breton, photographie.",-1,14
16415,"Illustrations : 
- Wassily Kandinsky, Le Jugement Dernier, 1910, Galerie Maeght.
- Exposition Kandinsky à la Galerie Maeght, une vitrine.
- Wassily Kandinsky, eau-forte pour ""Le Marteau sans Maître"" de René Char, 1934.
- Wassily Kandinsky, bois en couleurs pour ""Petits Mondes"", 1923.
- Wassily Kandinsky, photolitho en couleur d'après ""Petits Mondes"".",-1,14
16416,,-1,14
16418,"Illustrations : 
- Karl Schmidt-Rottluff, Portrait de L. Feininger, 1915. 
- Ernst Ludwig Kirchner, Femmes dans la rue, 1913, Musée Folkwang, Essen. 
- Karl Schmidt-Rottluff, Maison Blanche, 1911. 
- Emil Nolde, Comédie, 1916. 
- Erich Heckel, Jour cristallin, 1913, Collection Kirchhoff, Wiesbaden. 
- Max Pechstein, Femmes dans les dunes, 1911.
- Oskar Kokoschka, Portrait de l'artiste, 1918.",-1,14
16419,"Illustrations : 
- Jean Arp, Relief, bois gravé, gravure originale.
- Jean Arp, Relief, bois gravé, gravure originale.",-1,14
16422,"Illustrations : 
Wassily Kandinsky, Sur la plage, 1909, Collection particulière, Paris.
Wassily Kandinsky, Improvisation n° 13, 1910, Collection particulière en Allemagne.
Kurt Schwitters, Nature morte, 1909, carte postale, Collection Berggruen, Paris.
Kurt Schwitters, Formes dans l'espace, 1920, collage, Collection Berggruen, Paris.
Paul Klee, Portrait, 1913, lavis, Collection Berggruen.
Paul Klee, Composition, 1918, Collection Berggruen.
Jean Arp, Baigneuses, 1907, Collection Curt Valentin, New York.",-1,14
16424,"Illustrations : 
- Atelier van de Rivière - Scholten, Amsterdam, exécution d'une tapisserie de Michel Seuphor.
- Sonia Delaunay, Solotati Giolioli. André Bloc, Jean Arp, Famille de Formes, tapisserie d'Aubusson (Atelier Tabard).
- Marie Sperling, Jaréma, Jean Leppien, Tapisserie des Gobelins, 1954.
- Springer tapisserie. 
- Woty Werner, tapisserie Lisbeth Bissier.",-1,14
16428,"Illustrations :
- Kandinsky, Cercle et carré, 1943.",-1,14
16430,"Article publié dans la rubrique ""Tour d'expositions"".

Illustrations : 
 - Jean Leppien.",-1,14
